TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Break and Enter Commercial,2020,6,19,3,40,10XX ALBERNI ST,West End,491059.4824,5459122.4178
Break and Enter Commercial,2020,1,3,6,43,10XX ALBERNI ST,West End,491068.6829,5459126.1374
Break and Enter Commercial,2020,9,27,20,0,10XX ALBERNI ST,West End,491073.0884,5459108.7547
Break and Enter Commercial,2020,6,28,6,50,10XX ALBERNI ST,West End,491102.2439,5459092.4351
Break and Enter Commercial,2020,2,5,0,0,10XX BEACH AVE,West End,490227.2225,5458210.3785
Break and Enter Commercial,2020,2,11,13,35,10XX BEACH AVE,West End,490227.2225,5458210.3785
Break and Enter Commercial,2020,4,16,17,0,10XX BEACH AVE,Central Business District,490249.3649,5458166.6581
Break and Enter Commercial,2020,4,1,3,25,10XX BEACH AVE,Central Business District,490252.3815,5458162.7231
Break and Enter Commercial,2020,9,19,21,24,10XX BEACH AVE,Central Business District,490269.91,5458141.1263
Break and Enter Commercial,2020,10,20,20,0,10XX BROUGHTON ST,West End,490247.4903,5459171.3852
Break and Enter Commercial,2020,8,3,21,30,10XX BROUGHTON ST,West End,490269.4243,5459193.6278
Break and Enter Commercial,2020,2,12,22,14,10XX BURNABY ST,West End,490423.396,5458517.2537
Break and Enter Commercial,2020,10,11,22,5,10XX BURNABY ST,West End,490500.2381,5458425.9166
Break and Enter Commercial,2020,4,22,12,20,10XX BUTE ST,West End,490409.1263,5458906.3199
Break and Enter Commercial,2020,2,26,7,0,10XX BUTE ST,West End,490422.681,5458907.0773
Break and Enter Commercial,2020,1,16,1,32,10XX CAMBIE ST,Central Business District,491337.7412,5458045.5941
Break and Enter Commercial,2020,10,12,4,43,10XX CAMBIE ST,Central Business District,491407.3592,5458130.6092
Break and Enter Commercial,2020,5,31,6,20,10XX CANADA PL,Central Business District,491492.0426,5459540.3896
Break and Enter Commercial,2020,1,12,5,20,10XX CANADA PL,Central Business District,491493.3778,5459541.9474
Break and Enter Commercial,2020,1,22,14,45,10XX CANADA PL,Central Business District,491493.3778,5459541.9474
Break and Enter Commercial,2020,2,20,6,35,10XX CANADA PL,Central Business District,491493.3778,5459541.9474
Break and Enter Commercial,2020,2,21,3,7,10XX CANADA PL,Central Business District,491493.3778,5459541.9474
Break and Enter Commercial,2020,4,8,18,55,10XX CANADA PL,Central Business District,491493.3778,5459541.9474
Break and Enter Commercial,2020,5,11,4,58,10XX CANADA PL,Central Business District,491493.3778,5459541.9474
Break and Enter Commercial,2020,7,20,11,10,10XX CANADA PL,Central Business District,491493.3778,5459541.9474
Break and Enter Commercial,2020,9,1,3,24,10XX CANADA PL,Central Business District,491493.3778,5459541.9474
Break and Enter Commercial,2020,9,20,18,45,10XX CANADA PL,Central Business District,491493.3778,5459541.9474
Break and Enter Commercial,2020,12,7,18,48,10XX CANADA PL,Central Business District,491493.3778,5459541.9474
Break and Enter Commercial,2020,12,7,20,33,10XX CANADA PL,Central Business District,491493.3778,5459541.9474
Break and Enter Commercial,2020,12,9,21,46,10XX CANADA PL,Central Business District,491493.3778,5459541.9474
Break and Enter Commercial,2020,12,10,8,10,10XX CANADA PL,Central Business District,491493.3778,5459541.9474
Break and Enter Commercial,2020,10,16,15,25,10XX CHILCO ST,West End,489630.9262,5459762.3784
Break and Enter Commercial,2020,1,3,4,27,10XX CHILCO ST,West End,489667.3093,5459812.6221
Break and Enter Commercial,2020,11,20,17,0,10XX CLARK DR,Strathcona,494373.5247,5458106.7736
Break and Enter Commercial,2020,11,22,6,55,10XX CLARK DR,Strathcona,494373.5247,5458106.7736
Break and Enter Commercial,2020,4,9,5,5,10XX COMMERCIAL DR,Grandview-Woodland,494937.4981,5458087.0345
Break and Enter Commercial,2020,4,5,22,0,10XX COMMERCIAL DR,Grandview-Woodland,494946.4726,5458070.4437
Break and Enter Commercial,2020,6,6,7,0,10XX COMMERCIAL DR,Grandview-Woodland,494946.4726,5458070.4437
Break and Enter Commercial,2020,11,21,3,18,10XX COMMERCIAL DR,Grandview-Woodland,494946.6792,5458090.6068
Break and Enter Commercial,2020,9,6,21,21,10XX DAVIE ST,West End,490506.8709,5458577.8302
Break and Enter Commercial,2020,4,3,5,24,10XX DAVIE ST,West End,490531.2532,5458553.7875
Break and Enter Commercial,2020,4,7,5,40,10XX DAVIE ST,West End,490531.2532,5458553.7875
Break and Enter Commercial,2020,8,21,9,8,10XX DAVIE ST,West End,490536.6714,5458548.4447
Break and Enter Commercial,2020,7,14,4,55,10XX DAVIE ST,West End,490551.2192,5458546.9414
Break and Enter Commercial,2020,1,7,3,4,10XX DAVIE ST,West End,490558.3446,5458527.0734
Break and Enter Commercial,2020,11,23,16,0,10XX DAVIE ST,West End,490558.3446,5458527.0734
Break and Enter Commercial,2020,5,6,3,59,10XX DAVIE ST,West End,490563.7629,5458521.7306
Break and Enter Commercial,2020,8,21,10,35,10XX DENMAN ST,West End,489808.9988,5459517.0732
Break and Enter Commercial,2020,8,21,0,0,10XX DENMAN ST,West End,489824.5609,5459532.8482
Break and Enter Commercial,2020,5,6,7,55,10XX DUNSMUIR ST,Central Business District,491238.7326,5459258.6928
Break and Enter Commercial,2020,4,20,3,5,10XX E 7TH AVE,Mount Pleasant,493959.1755,5456834.1663
Break and Enter Commercial,2020,8,9,23,45,10XX E 8TH AVE,Mount Pleasant,493994.2273,5456741.936
Break and Enter Commercial,2020,12,7,16,47,10XX E BROADWAY AV,Mount Pleasant,493995.7901,5456628.7503
Break and Enter Commercial,2020,12,2,0,0,10XX E BROADWAY AV,Mount Pleasant,494014.7914,5456637.6311
Break and Enter Commercial,2020,10,22,21,0,10XX E BROADWAY AVE,Mount Pleasant,493962.8722,5456638.3531
Break and Enter Commercial,2020,5,27,23,59,10XX E BROADWAY AVE,Mount Pleasant,493991.2692,5456637.9583
Break and Enter Commercial,2020,1,25,18,0,10XX E BROADWAY AVE,Mount Pleasant,493996.3052,5456628.7434
Break and Enter Commercial,2020,9,15,6,1,10XX GILFORD ST,West End,489771.9792,5459720.2803
Break and Enter Commercial,2020,3,28,23,0,10XX GRANVILLE ST,Central Business District,490951.8793,5458412.1993
Break and Enter Commercial,2020,5,23,7,20,10XX GRANVILLE ST,Central Business District,490964.4511,5458425.0526
Break and Enter Commercial,2020,10,29,3,44,10XX GRANVILLE ST,Central Business District,490967.6353,5458415.2309
Break and Enter Commercial,2020,10,1,5,0,10XX GRANVILLE ST,Central Business District,490993.9249,5458455.1861
Break and Enter Commercial,2020,10,31,6,30,10XX GRANVILLE ST,Central Business District,491021.2753,5458470.0718
Break and Enter Commercial,2020,12,26,8,15,10XX GRANVILLE ST,Central Business District,491025.2148,5458487.1767
Break and Enter Commercial,2020,9,10,1,17,10XX GRANVILLE ST,Central Business District,491029.6565,5458478.6407
Break and Enter Commercial,2020,4,12,16,0,10XX HAMILTON ST,Central Business District,491233.0735,5458183.4339
Break and Enter Commercial,2020,9,10,7,20,10XX HAMILTON ST,Central Business District,491296.1718,5458234.6131
Break and Enter Commercial,2020,6,6,3,51,10XX HARO ST,West End,490907.0265,5458966.1238
Break and Enter Commercial,2020,10,17,4,45,10XX HARO ST,West End,490907.0265,5458966.1238
Break and Enter Commercial,2020,2,20,5,40,10XX HARWOOD ST,West End,490370.0447,5458403.2085
Break and Enter Commercial,2020,9,12,0,0,10XX HARWOOD ST,West End,490371.2944,5458414.9856
Break and Enter Commercial,2020,10,27,3,45,10XX HARWOOD ST,West End,490431.9449,5458353.2344
Break and Enter Commercial,2020,1,16,0,0,10XX HOMER ST,Central Business District,491198.5704,5458233.8344
Break and Enter Commercial,2020,1,11,14,12,10XX HOMER ST,Central Business District,491198.8052,5458234.0738
Break and Enter Commercial,2020,4,17,18,22,10XX HOMER ST,Central Business District,491253.957,5458277.2182
Break and Enter Commercial,2020,5,3,0,0,10XX HOMER ST,Central Business District,491253.957,5458277.2182
Break and Enter Commercial,2020,5,14,16,2,10XX HOMER ST,Central Business District,491253.957,5458277.2182
Break and Enter Commercial,2020,8,27,3,30,10XX HOMER ST,Central Business District,491253.957,5458277.2182
Break and Enter Commercial,2020,9,20,11,52,10XX HOMER ST,Central Business District,491253.957,5458277.2182
Break and Enter Commercial,2020,10,19,17,0,10XX HOMER ST,Central Business District,491253.957,5458277.2182
Break and Enter Commercial,2020,1,11,4,50,10XX HOMER ST,Central Business District,491255.8873,5458292.2401
Break and Enter Commercial,2020,2,20,1,57,10XX HORNBY ST,Central Business District,490834.1963,5458565.9821
Break and Enter Commercial,2020,7,17,7,17,10XX HORNBY ST,Central Business District,490837.7786,5458569.647
Break and Enter Commercial,2020,10,28,23,0,10XX HOWE ST,Central Business District,490889.5958,5458482.8579
Break and Enter Commercial,2020,11,4,22,0,10XX HOWE ST,Central Business District,490891.0561,5458484.3504
Break and Enter Commercial,2020,1,27,2,41,10XX HOWE ST,Central Business District,490922.922,5458529.9935
Break and Enter Commercial,2020,1,26,5,26,10XX HOWE ST,Central Business District,490945.0676,5458552.6272
Break and Enter Commercial,2020,8,11,7,0,10XX JERVIS ST,West End,490409.621,5459131.1083
Break and Enter Commercial,2020,6,1,17,0,10XX JERVIS ST,West End,490412.2089,5459133.6754
Break and Enter Commercial,2020,8,4,21,0,10XX LAGOON DR,Stanley Park,489317.118,5460043.1044
Break and Enter Commercial,2020,4,6,20,0,10XX MAIN ST,Strathcona,492743.5459,5458101.4995
Break and Enter Commercial,2020,11,3,2,49,10XX MAIN ST,Strathcona,492743.9464,5458116.916
Break and Enter Commercial,2020,1,25,5,19,10XX MAINLAND ST,Central Business District,491256.4853,5458128.293
Break and Enter Commercial,2020,3,6,1,30,10XX MAINLAND ST,Central Business District,491260.9943,5458119.7955
Break and Enter Commercial,2020,1,23,6,50,10XX MAINLAND ST,Central Business District,491265.1417,5458124.097
Break and Enter Commercial,2020,10,6,5,12,10XX MAINLAND ST,Central Business District,491275.51,5458134.8506
Break and Enter Commercial,2020,10,9,3,0,10XX MAINLAND ST,Central Business District,491322.3733,5458183.4539
Break and Enter Commercial,2020,3,19,3,4,10XX MAINLAND ST,Central Business District,491323.2043,5458184.3174
Break and Enter Commercial,2020,12,16,13,32,10XX MAINLAND ST,Central Business District,491323.2043,5458184.3174
Break and Enter Commercial,2020,4,7,8,48,10XX MARINASIDE CRES,Central Business District,491400.994,5457872.4225
Break and Enter Commercial,2020,10,6,1,5,10XX MARINASIDE CRES,Central Business District,491477.7038,5457857.4994
Break and Enter Commercial,2020,9,18,12,30,10XX MARINASIDE CRES,Central Business District,491543.9092,5457836.0862
Break and Enter Commercial,2020,4,5,21,0,10XX MARINASIDE CRES,Central Business District,491613.9262,5457845.8848
Break and Enter Commercial,2020,1,14,8,4,10XX MELVILLE ST,Central Business District,491163.0187,5459274.3069
Break and Enter Commercial,2020,7,1,23,41,10XX NELSON ST,West End,490787.3166,5458775.1295
Break and Enter Commercial,2020,7,28,23,45,10XX NELSON ST,West End,490787.3166,5458775.1295
Break and Enter Commercial,2020,9,18,6,15,10XX PACIFIC ST,West End,490246.7971,5458367.4099
Break and Enter Commercial,2020,8,11,3,0,10XX PACIFIC ST,West End,490284.2663,5458343.1703
Break and Enter Commercial,2020,7,19,0,0,10XX PARK DR,Marpole,490509.4185,5451309.0269
Break and Enter Commercial,2020,8,19,4,0,10XX PARK DR,Marpole,490509.4185,5451309.0269
Break and Enter Commercial,2020,1,13,23,0,10XX PARKER ST,Strathcona,494084.108,5458126.6536
Break and Enter Commercial,2020,4,7,1,30,10XX RAYMUR AVE,Strathcona,494011.8703,5458691.2305
Break and Enter Commercial,2020,11,2,9,54,10XX RICHARDS ST,Central Business District,491097.481,5458263.2039
Break and Enter Commercial,2020,1,10,0,56,10XX RICHARDS ST,Central Business District,491127.0236,5458305.7226
Break and Enter Commercial,2020,4,9,5,45,10XX RICHARDS ST,Central Business District,491127.0236,5458305.7226
Break and Enter Commercial,2020,4,26,5,0,10XX RICHARDS ST,Central Business District,491127.0236,5458305.7226
Break and Enter Commercial,2020,8,1,5,30,10XX RICHARDS ST,Central Business District,491127.0236,5458305.7226
Break and Enter Commercial,2020,6,22,2,34,10XX ROBSON ST,West End,490942.3287,5459086.387
Break and Enter Commercial,2020,10,19,19,0,10XX ROBSON ST,West End,490948.0239,5459080.7589
Break and Enter Commercial,2020,2,12,19,6,10XX ROBSON ST,West End,490998.2462,5459018.2733
Break and Enter Commercial,2020,1,15,22,0,10XX ROBSON ST,West End,491014.6049,5459002.1076
Break and Enter Commercial,2020,3,17,2,0,10XX ROBSON ST,West End,491014.6049,5459002.1076
Break and Enter Commercial,2020,10,16,3,30,10XX ROBSON ST,West End,491036.3006,5458993.5239
Break and Enter Commercial,2020,2,27,8,22,10XX ROBSON ST,West End,491052.7754,5458964.3876
Break and Enter Commercial,2020,5,9,4,46,10XX SEYMOUR ST,Central Business District,491045.7887,5458359.801
Break and Enter Commercial,2020,7,5,22,0,10XX SEYMOUR ST,Central Business District,491045.7887,5458359.801
Break and Enter Commercial,2020,4,3,7,0,10XX SEYMOUR ST,Central Business District,491103.7797,5458405.7223
Break and Enter Commercial,2020,8,4,5,8,10XX SEYMOUR ST,Central Business District,491112.3583,5458414.4444
Break and Enter Commercial,2020,6,1,9,30,10XX STATION ST,Strathcona,492837.9336,5458068.253
Break and Enter Commercial,2020,3,13,20,0,10XX SW MARINE DR,Marpole,490456.6943,5450204.966
Break and Enter Commercial,2020,11,30,18,0,10XX SW MARINE DR,Marpole,490456.6943,5450204.966
Break and Enter Commercial,2020,8,13,16,30,10XX VENABLES ST,Strathcona,493994.0782,5458238.4343
Break and Enter Commercial,2020,8,20,10,1,10XX VERNON DR,Strathcona,494274.836,5458072.496
Break and Enter Commercial,2020,3,8,12,48,10XX VERNON DR,Strathcona,494285.1248,5458125.0513
Break and Enter Commercial,2020,10,2,23,0,10XX W 10TH AVE,Fairview,490763.9406,5456643.5934
Break and Enter Commercial,2020,10,16,11,30,10XX W 12TH AVE,Fairview,490648.0588,5456427.6195
Break and Enter Commercial,2020,9,30,7,40,10XX W 13TH AVE,Fairview,490731.6196,5456332.3816
Break and Enter Commercial,2020,4,14,14,35,10XX W 41ST AVE,Shaughnessy,490584.9335,5453485.905
Break and Enter Commercial,2020,3,19,22,0,10XX W 7TH AVE,Fairview,490672.055,5456938.9266
Break and Enter Commercial,2020,11,12,0,44,10XX W 8TH AVE,Fairview,490737.2853,5456854.0216
Break and Enter Commercial,2020,4,30,17,15,10XX W BROADWAY AVE,Fairview,490693.1169,5456752.8105
Break and Enter Commercial,2020,4,30,17,45,10XX W BROADWAY AVE,Fairview,490693.1169,5456752.8105
Break and Enter Commercial,2020,4,30,18,7,10XX W BROADWAY AVE,Fairview,490693.1169,5456752.8105
Break and Enter Commercial,2020,10,18,18,0,10XX W BROADWAY AVE,Fairview,490721.7869,5456752.0765
Break and Enter Commercial,2020,5,28,16,15,10XX W BROADWAY AVE,Fairview,490731.1096,5456742.6909
Break and Enter Commercial,2020,2,29,4,46,10XX W BROADWAY AVE,Fairview,490779.127,5456750.6087
Break and Enter Commercial,2020,4,15,7,1,10XX W BROADWAY AVE,Fairview,490779.127,5456750.6087
Break and Enter Commercial,2020,1,21,4,30,10XX W CORDOVA ST,Central Business District,491400.6788,5459505.6378
Break and Enter Commercial,2020,11,17,19,30,10XX W GEORGIA ST,Central Business District,491088.6115,5459190.0607
Break and Enter Commercial,2020,4,17,18,54,10XX W GEORGIA ST,Central Business District,491115.752,5459163.1779
Break and Enter Commercial,2020,6,10,5,40,10XX W GEORGIA ST,Central Business District,491115.752,5459163.1779
Break and Enter Commercial,2020,9,12,5,0,10XX W HASTINGS ST,Central Business District,491360.4863,5459439.5614
Break and Enter Commercial,2020,6,28,20,11,10XX W PENDER ST,Central Business District,491263.9592,5459407.5907
Break and Enter Commercial,2020,7,17,19,0,10XX W WATERFRONT RD,Central Business District,491433.832,5459568.8585
Break and Enter Commercial,2020,4,19,1,39,10XX W WATERFRONT RD,Central Business District,491440.0383,5459565.7683
Break and Enter Commercial,2020,6,18,8,40,11XX ALBERNI ST,West End,490894.9534,5459283.8872
Break and Enter Commercial,2020,1,13,13,55,11XX ALBERNI ST,West End,490945.1495,5459235.2657
Break and Enter Commercial,2020,1,30,18,29,11XX ALBERNI ST,West End,490951.0549,5459229.5456
Break and Enter Commercial,2020,3,13,6,45,11XX ALBERNI ST,West End,490951.0549,5459229.5456
Break and Enter Commercial,2020,3,17,7,10,11XX ALBERNI ST,West End,490951.0549,5459229.5456
Break and Enter Commercial,2020,11,28,11,24,11XX ALBERNI ST,West End,490980.582,5459200.9447
Break and Enter Commercial,2020,4,2,3,32,11XX BARCLAY ST,West End,490656.3788,5459054.7252
Break and Enter Commercial,2020,11,12,4,2,11XX BARCLAY ST,West End,490656.3788,5459054.7252
Break and Enter Commercial,2020,11,21,23,27,11XX BARCLAY ST,West End,490656.3788,5459054.7252
Break and Enter Commercial,2020,2,19,1,0,11XX BARCLAY ST,West End,490708.97,5459014.6209
Break and Enter Commercial,2020,2,26,15,3,11XX BARCLAY ST,West End,490714.7318,5459008.8035
Break and Enter Commercial,2020,3,4,12,30,11XX BARCLAY ST,West End,490749.3026,5458973.8993
Break and Enter Commercial,2020,3,17,18,0,11XX BIDWELL ST,West End,489821.5559,5459300.1997
Break and Enter Commercial,2020,3,4,15,0,11XX BROUGHTON ST,West End,490122.6897,5459046.1746
Break and Enter Commercial,2020,6,23,21,0,11XX BROUGHTON ST,West End,490149.4839,5459059.9105
Break and Enter Commercial,2020,9,27,21,0,11XX BURNABY ST,West End,490317.8309,5458622.1344
Break and Enter Commercial,2020,1,17,17,35,11XX BURNABY ST,West End,490332.6063,5458607.6679
Break and Enter Commercial,2020,1,23,0,0,11XX BURNABY ST,West End,490332.6063,5458607.6679
Break and Enter Commercial,2020,4,5,21,11,11XX BUTE ST,West End,490346.8568,5458842.2591
Break and Enter Commercial,2020,10,16,1,4,11XX BUTE ST,West End,490346.8568,5458842.2591
Break and Enter Commercial,2020,9,4,6,44,11XX DAVIE ST,West End,490317.6853,5458769.0177
Break and Enter Commercial,2020,11,6,5,23,11XX DAVIE ST,West End,490334.414,5458751.95
Break and Enter Commercial,2020,7,17,9,54,11XX DAVIE ST,West End,490342.9686,5458743.2223
Break and Enter Commercial,2020,2,28,8,0,11XX DAVIE ST,West End,490395.1231,5458703.0758
Break and Enter Commercial,2020,12,27,1,0,11XX DAVIE ST,West End,490411.405,5458673.4014
Break and Enter Commercial,2020,11,6,6,43,11XX DAVIE ST,West End,490425.6625,5458658.8553
Break and Enter Commercial,2020,8,15,8,0,11XX DAVIE ST,West End,490433.837,5458650.5157
Break and Enter Commercial,2020,11,10,6,30,11XX DAVIE ST,West End,490446.4503,5458650.71
Break and Enter Commercial,2020,8,11,4,43,11XX DAVIE ST,West End,490449.3018,5458647.8008
Break and Enter Commercial,2020,3,14,0,0,11XX DENMAN ST,West End,489714.979,5459422.6133
Break and Enter Commercial,2020,6,21,1,27,11XX DENMAN ST,West End,489714.979,5459422.6133
Break and Enter Commercial,2020,2,17,0,0,11XX E 14TH AVE,Mount Pleasant,494112.0583,5456118.0836
Break and Enter Commercial,2020,10,15,4,54,11XX E HASTINGS ST,Strathcona,494132.2128,5458699.0915
Break and Enter Commercial,2020,6,30,16,20,11XX E KENT AVE S,Sunset,493938.2067,5450640.475
Break and Enter Commercial,2020,3,21,22,15,11XX FRANKLIN ST,Strathcona,494139.1409,5458846.9997
Break and Enter Commercial,2020,6,2,5,56,11XX FRANKLIN ST,Strathcona,494180.215,5458846.2595
Break and Enter Commercial,2020,6,5,2,20,11XX FRANKLIN ST,Strathcona,494180.215,5458846.2595
Break and Enter Commercial,2020,9,24,0,9,11XX FRANKLIN ST,Strathcona,494180.215,5458846.2595
Break and Enter Commercial,2020,3,8,15,0,11XX GRANT ST,Strathcona,494207.007,5457637.0136
Break and Enter Commercial,2020,6,27,0,20,11XX GRANT ST,Strathcona,494207.007,5457637.0136
Break and Enter Commercial,2020,11,15,10,24,11XX GRANT ST,Strathcona,494207.007,5457637.0136
Break and Enter Commercial,2020,8,14,18,0,11XX GRANT ST,Strathcona,494254.5757,5457645.905
Break and Enter Commercial,2020,2,9,15,7,11XX GRANVILLE ST,Central Business District,490849.3205,5458308.7845
Break and Enter Commercial,2020,6,30,1,40,11XX GRANVILLE ST,Central Business District,490885.5183,5458332.2084
Break and Enter Commercial,2020,4,9,10,27,11XX GRANVILLE ST,Central Business District,490889.7633,5458336.4759
Break and Enter Commercial,2020,4,9,12,57,11XX GRANVILLE ST,Central Business District,490889.7633,5458336.4759
Break and Enter Commercial,2020,4,9,10,27,11XX GRANVILLE ST,Central Business District,490890.0931,5458336.8074
Break and Enter Commercial,2020,11,13,5,45,11XX GRANVILLE ST,Central Business District,490890.0931,5458336.8074
Break and Enter Commercial,2020,4,28,5,47,11XX GRANVILLE ST,Central Business District,490923.6078,5458383.4658
Break and Enter Commercial,2020,5,2,3,27,11XX GRANVILLE ST,Central Business District,490923.6078,5458383.4658
Break and Enter Commercial,2020,6,21,4,50,11XX GRANVILLE ST,Central Business District,490923.6078,5458383.4658
Break and Enter Commercial,2020,10,15,7,34,11XX GRANVILLE ST,Central Business District,490923.6078,5458383.4658
Break and Enter Commercial,2020,12,28,17,0,11XX HAMILTON ST,Central Business District,491122.3361,5458071.5485
Break and Enter Commercial,2020,4,16,4,3,11XX HAMILTON ST,Central Business District,491162.2843,5458098.7551
Break and Enter Commercial,2020,3,25,15,0,11XX HAMILTON ST,Central Business District,491165.4836,5458114.9404
Break and Enter Commercial,2020,12,27,8,20,11XX HAMILTON ST,Central Business District,491169.8317,5458106.3448
Break and Enter Commercial,2020,5,28,5,20,11XX HAMILTON ST,Central Business District,491176.1637,5458125.6811
Break and Enter Commercial,2020,9,28,4,30,11XX HAMILTON ST,Central Business District,491176.1637,5458125.6811
Break and Enter Commercial,2020,10,27,3,44,11XX HAMILTON ST,Central Business District,491176.1637,5458125.6811
Break and Enter Commercial,2020,4,20,4,11,11XX HARO ST,West End,490746.6786,5459115.701
Break and Enter Commercial,2020,7,26,10,2,11XX HARO ST,West End,490746.6786,5459115.701
Break and Enter Commercial,2020,12,8,11,43,11XX HARO ST,West End,490746.6786,5459115.701
Break and Enter Commercial,2020,12,14,10,36,11XX HARWOOD ST,West End,490220.0342,5458566.3475
Break and Enter Commercial,2020,5,1,17,0,11XX HARWOOD ST,West End,490251.8691,5458534.9127
Break and Enter Commercial,2020,3,27,6,32,11XX HARWOOD ST,West End,490259.9148,5458514.1177
Break and Enter Commercial,2020,2,29,8,31,11XX HARWOOD ST,West End,490291.7498,5458482.6829
Break and Enter Commercial,2020,9,12,22,3,11XX HOMER ST,Central Business District,491100.1043,5458121.7293
Break and Enter Commercial,2020,4,6,1,13,11XX HOMER ST,Central Business District,491106.5262,5458128.1173
Break and Enter Commercial,2020,9,12,0,0,11XX HORNBY ST,Central Business District,490705.344,5458446.0921
Break and Enter Commercial,2020,6,30,0,0,11XX HORNBY ST,Central Business District,490751.6156,5458494.0611
Break and Enter Commercial,2020,11,16,3,38,11XX HORNBY ST,Central Business District,490761.5509,5458491.19
Break and Enter Commercial,2020,1,31,5,30,11XX HOWE ST,Central Business District,490761.5547,5458365.9588
Break and Enter Commercial,2020,2,18,4,0,11XX HOWE ST,Central Business District,490761.5547,5458365.9588
Break and Enter Commercial,2020,2,25,3,41,11XX HOWE ST,Central Business District,490768.0621,5458359.5349
Break and Enter Commercial,2020,6,6,4,0,11XX HOWE ST,Central Business District,490768.0621,5458359.5349
Break and Enter Commercial,2020,6,22,4,30,11XX HOWE ST,Central Business District,490768.0621,5458359.5349
Break and Enter Commercial,2020,9,11,5,29,11XX HOWE ST,Central Business District,490768.0621,5458359.5349
Break and Enter Commercial,2020,11,3,13,40,11XX HOWE ST,Central Business District,490768.0621,5458359.5349
Break and Enter Commercial,2020,1,1,12,36,11XX HOWE ST,Central Business District,490776.4628,5458368.0446
Break and Enter Commercial,2020,10,13,7,0,11XX HOWE ST,Central Business District,490828.7603,5458434.0366
Break and Enter Commercial,2020,10,14,18,0,11XX IRONWORK PASS,Fairview,490578.5063,5457256.791
Break and Enter Commercial,2020,3,9,4,29,11XX JERVIS ST,West End,490211.7551,5458935.6781
Break and Enter Commercial,2020,9,23,16,12,11XX JERVIS ST,West End,490211.7551,5458935.6781
Break and Enter Commercial,2020,9,24,8,40,11XX JERVIS ST,West End,490211.7551,5458935.6781
Break and Enter Commercial,2020,9,29,10,38,11XX JERVIS ST,West End,490211.7551,5458935.6781
Break and Enter Commercial,2020,10,30,11,46,11XX JERVIS ST,West End,490211.7551,5458935.6781
Break and Enter Commercial,2020,1,17,4,42,11XX JERVIS ST,West End,490236.5276,5458948.4054
Break and Enter Commercial,2020,10,21,1,45,11XX JERVIS ST,West End,490236.5276,5458948.4054
Break and Enter Commercial,2020,11,2,17,30,11XX JERVIS ST,West End,490236.5276,5458948.4054
Break and Enter Commercial,2020,4,9,3,52,11XX MAIN ST,Central Business District,492719.3168,5457950.0873
Break and Enter Commercial,2020,3,10,13,17,11XX MAIN ST,Central Business District,492719.5039,5457955.469
Break and Enter Commercial,2020,5,10,16,15,11XX MAIN ST,Central Business District,492720.8486,5457994.155
Break and Enter Commercial,2020,12,26,5,56,11XX MAIN ST,Central Business District,492721.3272,5458007.9262
Break and Enter Commercial,2020,10,13,5,0,11XX MAINLAND ST,Central Business District,491157.3109,5458015.9417
Break and Enter Commercial,2020,10,9,4,0,11XX MAINLAND ST,Central Business District,491174.587,5458033.0579
Break and Enter Commercial,2020,10,9,4,19,11XX MAINLAND ST,Central Business District,491174.587,5458033.0579
Break and Enter Commercial,2020,1,28,1,30,11XX MAINLAND ST,Central Business District,491181.5398,5458052.8185
Break and Enter Commercial,2020,11,24,1,39,11XX MAINLAND ST,Central Business District,491197.3282,5458068.4608
Break and Enter Commercial,2020,4,9,3,0,11XX MAINLAND ST,Central Business District,491213.501,5458084.4836
Break and Enter Commercial,2020,8,2,15,0,11XX MARINASIDE CRES,Central Business District,491334.8654,5457850.5229
Break and Enter Commercial,2020,9,19,5,53,11XX MARINASIDE CRES,Central Business District,491334.8654,5457850.5229
Break and Enter Commercial,2020,2,13,1,46,11XX MELVILLE ST,Central Business District,491020.5968,5459406.9826
Break and Enter Commercial,2020,11,22,1,0,11XX MELVILLE ST,Central Business District,491020.5968,5459406.9826
Break and Enter Commercial,2020,1,15,8,55,11XX MELVILLE ST,Central Business District,491076.9743,5459365.1598
Break and Enter Commercial,2020,2,26,18,13,11XX MELVILLE ST,Central Business District,491117.6931,5459313.0404
Break and Enter Commercial,2020,4,3,3,1,11XX MELVILLE ST,Central Business District,491117.6931,5459313.0404
Break and Enter Commercial,2020,2,2,11,1,11XX NELSON ST,West End,490616.8269,5458944.3404
Break and Enter Commercial,2020,7,4,8,31,11XX NELSON ST,West End,490616.8269,5458944.3404
Break and Enter Commercial,2020,10,20,14,12,11XX NICOLA ST,West End,490118.8007,5459197.354
Break and Enter Commercial,2020,10,4,2,6,11XX PACIFIC ST,West End,490140.9386,5458486.1924
Break and Enter Commercial,2020,9,18,16,15,11XX PACIFIC ST,West End,490203.1609,5458410.8333
Break and Enter Commercial,2020,3,28,18,0,11XX PENDRELL ST,West End,490428.6068,5458812.5157
Break and Enter Commercial,2020,9,24,1,52,11XX PENDRELL ST,West End,490514.5853,5458726.3782
Break and Enter Commercial,2020,11,2,19,47,11XX PENDRELL ST,West End,490514.5853,5458726.3782
Break and Enter Commercial,2020,4,7,4,27,11XX QUEBEC ST,Central Business District,492593.6337,5457991.7704
Break and Enter Commercial,2020,9,25,18,47,11XX RICHARDS ST,Central Business District,491058.183,5458236.7356
