TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Mischief,2022,6,11,20,5,5XX W 12TH AVE,Fairview,491525.979,5456417.3884
Mischief,2022,6,13,16,37,5XX W 12TH AVE,Fairview,491525.979,5456417.3884
Mischief,2022,7,7,20,36,5XX W 12TH AVE,Fairview,491525.979,5456417.3884
Mischief,2022,7,28,15,10,5XX W 12TH AVE,Fairview,491525.979,5456417.3884
Mischief,2022,8,26,23,26,5XX W 12TH AVE,Fairview,491525.979,5456417.3884
Mischief,2022,8,31,22,44,5XX W 12TH AVE,Fairview,491525.979,5456417.3884
Mischief,2022,9,24,16,29,5XX W 12TH AVE,Fairview,491525.979,5456417.3884
Mischief,2022,2,6,22,3,5XX W 12TH AVE,Fairview,491526.3604,5456417.3795
Mischief,2022,2,9,22,4,5XX W 12TH AVE,Fairview,491526.3604,5456417.3795
Mischief,2022,2,10,11,26,5XX W 12TH AVE,Fairview,491526.3604,5456417.3795
Mischief,2022,2,21,8,36,5XX W 12TH AVE,Fairview,491526.3604,5456417.3795
Mischief,2022,3,5,0,0,5XX W 12TH AVE,Fairview,491526.3604,5456417.3795
Mischief,2022,3,9,17,35,5XX W 12TH AVE,Fairview,491526.3604,5456417.3795
Mischief,2022,4,13,20,45,5XX W 12TH AVE,Fairview,491526.3604,5456417.3795
Mischief,2022,5,8,14,30,5XX W 14TH AVE,Fairview,491525.6431,5456224.0379
Mischief,2022,10,27,18,1,5XX W 6TH AVE,Fairview,491546.1254,5457007.0592
Mischief,2022,10,27,18,10,5XX W 6TH AVE,Fairview,491546.1254,5457007.0592
Mischief,2022,9,5,20,30,5XX W 7TH AVE,Fairview,491569.2273,5456915.778
Mischief,2022,5,1,20,0,5XX W 7TH AVE,Fairview,491599.1196,5456914.9744
Mischief,2022,9,18,10,45,5XX W 7TH AVE,Fairview,491604.0653,5456914.841
Mischief,2022,7,15,0,0,5XX W 7TH AVE,Fairview,491616.6041,5456923.6517
Mischief,2022,9,9,7,0,5XX W 8TH AVE,Fairview,491539.6363,5456832.06
Mischief,2022,9,7,7,35,5XX W 8TH AVE,Fairview,491621.2791,5456819.6521
Mischief,2022,9,11,7,27,5XX W 8TH AVE,Fairview,491621.2791,5456819.6521
Mischief,2022,8,4,10,43,5XX W BROADWAY AVE,Fairview,491535.088,5456729.6935
Mischief,2022,2,14,11,45,5XX W BROADWAY AVE,Fairview,491542.168,5456720.3564
Mischief,2022,1,18,13,45,5XX W BROADWAY AVE,Fairview,491587.4934,5456728.3024
Mischief,2022,2,15,10,12,5XX W BROADWAY AVE,Fairview,491587.4934,5456728.3024
Mischief,2022,4,23,4,44,5XX W BROADWAY AVE,Fairview,491614.5309,5456718.4428
Mischief,2022,3,3,9,9,5XX W BROADWAY AVE,Fairview,491625.6391,5456727.2959
Mischief,2022,1,15,11,0,6XX MARKET HILL,Fairview,491309.7987,5457158.7735
Mischief,2022,8,23,12,0,6XX MOBERLY RD,Fairview,491365.8078,5457135.0894
Mischief,2022,10,11,18,0,6XX MOBERLY RD,Fairview,491418.2667,5457321.9423
Mischief,2022,8,25,23,0,6XX STAMPS LAND,Fairview,491415.4494,5457339.4571
Mischief,2022,5,1,18,0,6XX W 10TH AVE,Fairview,491437.1388,5456615.33
Mischief,2022,6,29,2,32,6XX W 10TH AVE,Fairview,491440.5616,5456615.2054
Mischief,2022,10,18,1,53,6XX W 12TH AVE,Fairview,491436.0159,5456410.7212
Mischief,2022,10,18,18,30,6XX W BROADWAY AVE,Fairview,491281.9536,5456727.8637
Mischief,2022,4,21,16,27,6XX W BROADWAY AVE,Fairview,491288.8555,5456736.8038
Mischief,2022,10,17,7,14,6XX W BROADWAY AVE,Fairview,491421.1098,5456723.6693
Mischief,2022,1,15,18,55,6XX W BROADWAY AVE,Fairview,491441.1205,5456732.213
Mischief,2022,3,3,17,0,6XX W BROADWAY AVE,Fairview,491441.1205,5456732.213
Mischief,2022,4,21,18,40,6XX W BROADWAY AVE,Fairview,491444.5744,5456732.1091
Mischief,2022,5,1,0,34,6XX W BROADWAY AVE,Fairview,491444.5744,5456732.1091
Mischief,2022,8,17,18,48,7XX W 12TH AVE,Fairview,491198.5761,5456418.7169
Mischief,2022,6,20,23,4,7XX W 16TH AVE,Fairview,491136.6601,5456040.0797
Mischief,2022,5,13,3,35,7XX W 6TH AVE,Fairview,491210.7179,5457014.6589
Mischief,2022,5,13,3,4,7XX W 6TH AVE,Fairview,491229.8475,5457014.2949
Mischief,2022,7,20,2,39,7XX W 6TH AVE,Fairview,491229.8475,5457014.2949
Mischief,2022,9,19,5,35,7XX W 6TH AVE,Fairview,491229.8475,5457014.2949
Mischief,2022,10,22,12,0,7XX W 7TH AVE,Fairview,491188.5279,5456926.2539
Mischief,2022,8,24,0,0,7XX W BROADWAY AVE,Fairview,491170.7248,5456739.2377
Mischief,2022,9,11,10,43,7XX W BROADWAY AVE,Fairview,491170.7248,5456739.2377
Mischief,2022,2,24,20,30,7XX W BROADWAY AVE,Fairview,491205.5234,5456729.412
Mischief,2022,5,3,19,0,7XX W BROADWAY AVE,Fairview,491257.1389,5456737.5491
Mischief,2022,7,21,5,0,8XX SAWYERS LANE,Fairview,491086.7089,5457103.0641
Mischief,2022,4,15,1,7,8XX SAWYERS LANE,Fairview,491094.815,5457105.6737
Mischief,2022,4,14,23,59,8XX SAWYERS LANE,Fairview,491150.1198,5457097.838
Mischief,2022,7,18,8,0,8XX W 10TH AVE,Fairview,490974.3784,5456637.631
Mischief,2022,5,14,18,40,8XX W 12TH AVE,Fairview,491033.0002,5456432.316
Mischief,2022,5,20,1,29,8XX W 12TH AVE,Fairview,491033.0002,5456432.316
Mischief,2022,9,25,12,52,8XX W 12TH AVE,Fairview,491033.0002,5456432.316
Mischief,2022,10,8,0,20,8XX W 12TH AVE,Fairview,491033.0002,5456432.316
Mischief,2022,1,23,13,19,8XX W 12TH AVE,Fairview,491033.3519,5456432.3053
Mischief,2022,9,22,19,15,8XX W 12TH AVE,Fairview,491039.3621,5456422.9689
Mischief,2022,4,21,7,6,8XX W 14TH AVE,Fairview,491070.497,5456211.6421
Mischief,2022,10,9,8,45,8XX W 6TH AVE,Fairview,491114.2607,5457020.6804
Mischief,2022,2,20,11,0,8XX W 7TH AVE,Fairview,491063.6316,5456929.0158
Mischief,2022,4,9,15,0,8XX W 8TH AVE,Fairview,491133.5907,5456832.6078
Mischief,2022,4,12,3,27,8XX W BROADWAY AVE,Fairview,491062.8241,5456742.475
Mischief,2022,10,8,19,0,9XX SCHOOL GR,Fairview,490734.7594,5457208.8724
Mischief,2022,8,17,23,30,9XX SCHOOL GR,Fairview,490766.8737,5457214.8555
Mischief,2022,8,3,20,24,9XX W 10TH AVE,Fairview,490927.3589,5456629.6344
Mischief,2022,2,9,15,30,9XX W 14TH AVE,Fairview,490851.9124,5456218.1315
Mischief,2022,10,8,10,0,9XX W BROADWAY AVE,Fairview,490874.7283,5456739.0241
Mischief,2022,4,7,19,4,9XX W BROADWAY AVE,Fairview,490960.2021,5456745.9923
Mischief,2022,3,10,22,55,ALDER ST / W BROADWAY AVE,Fairview,490442.222,5456755.0431
Mischief,2022,6,15,13,23,ASH ST / W 12TH AVE,Fairview,491441.2314,5456415.0912
Mischief,2022,9,8,8,0,BIRCH ST / W 11TH AVE,Fairview,490265.3795,5456548.5206
Mischief,2022,1,13,20,0,BIRCH ST / W 7TH AVE,Fairview,490275.7796,5456953.6637
Mischief,2022,8,15,7,55,BURRARD ST / W BROADWAY AVE,Fairview,489395.3772,5456781.1522
Mischief,2022,6,7,22,22,CAMBIE ST / W 13TH AVE,Fairview,491631.4554,5456303.984
Mischief,2022,6,28,2,56,HEATHER ST / W BROADWAY AVE,Fairview,491276.9102,5456732.5898
Mischief,2022,2,14,22,0,HEMLOCK ST / W 14TH AVE,Fairview,490084.0523,5456242.9579
Mischief,2022,4,21,20,30,HEMLOCK ST / W 14TH AVE,Fairview,490084.0523,5456242.9579
Mischief,2022,10,3,15,56,HEMLOCK ST / W BROADWAY AVE,Fairview,490098.7494,5456764.0778
Mischief,2022,1,8,16,30,LAUREL ST / W 12TH AVE,Fairview,490872.7995,5456434.5634
Mischief,2022,4,6,19,0,LAUREL ST / W 15TH AV,Fairview,490950.9567,5456119.4103
Mischief,2022,5,14,14,20,OAK ST / W 10TH AVE,Fairview,490785.2466,5456638.363
Mischief,2022,6,22,2,14,OAK ST / W 11TH AVE,Fairview,490782.9736,5456537.1123
Mischief,2022,2,8,8,30,OAK ST / W 16TH AVE,Fairview,490743.4776,5456046.6831
Mischief,2022,3,5,23,34,PINE ST / W 3RD AVE,Fairview,489582.0127,5457354.771
Mischief,2022,3,30,19,30,PINE ST / W 8TH AVE,Fairview,489571.1222,5456878.7577
Mischief,2022,5,8,8,18,W 13TH AVE / WILLOW ST,Fairview,491123.9238,5456316.8788
Mischief,2022,10,10,8,0,W BROADWAY AVE / WILLOW ST,Fairview,491136.8871,5456735.326
Mischief,2022,10,16,18,57,W BROADWAY AVE / WILLOW ST,Fairview,491136.8871,5456735.326
Offence Against a Person,2022,7,10,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,4,16,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,8,19,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,8,26,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,10,6,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,2,1,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,1,7,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,6,7,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,1,24,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,4,9,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,2,9,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,3,6,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,8,17,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,5,13,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,8,26,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,2,4,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,6,2,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,8,2,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,8,11,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,2,1,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,2,2,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,1,12,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,5,16,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,1,26,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,9,23,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,7,11,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,8,29,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,6,30,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,8,15,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,8,18,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,7,9,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,8,18,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,1,8,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,5,19,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,7,7,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,7,11,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,1,18,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,1,12,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,6,19,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,9,9,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,7,2,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,9,9,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,5,18,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,7,28,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,9,1,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,2,26,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,2,26,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,10,1,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,1,15,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,5,15,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,2,25,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,5,11,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,6,30,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,8,8,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,1,12,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,6,19,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,9,18,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,5,14,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,4,25,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,6,2,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,10,11,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,8,16,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,10,11,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,8,17,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,8,17,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,7,21,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,8,18,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,8,18,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,7,14,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,7,1,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,2,27,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,7,9,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,8,29,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,6,17,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,9,18,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,10,23,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,7,3,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,1,11,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,1,14,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Offence Against a Person,2022,8,11,0,0,OFFSET TO PROTECT PRIVACY,Fairview,0.0,0.0
Other Theft,2022,7,24,23,0,10XX IRONWORK PASS,Fairview,490688.4877,5457250.6353
Other Theft,2022,5,1,20,0,10XX IRONWORK PASS,Fairview,490707.7672,5457250.2325
Other Theft,2022,7,22,20,0,10XX IRONWORK PASS,Fairview,490707.7672,5457250.2325
Other Theft,2022,10,12,22,0,10XX SCANTLINGS AVE,Fairview,490691.7416,5457188.2971
Other Theft,2022,4,2,16,0,10XX SITKA SQ,Fairview,490612.9648,5457109.8223
Other Theft,2022,1,5,12,0,10XX W 10TH AVE,Fairview,490763.9406,5456643.5934
Other Theft,2022,10,8,20,30,10XX W 11TH AVE,Fairview,490737.8639,5456542.7142
Other Theft,2022,4,13,11,0,10XX W 13TH AVE,Fairview,490680.3291,5456324.5488
Other Theft,2022,4,21,4,20,10XX W 13TH AVE,Fairview,490699.7094,5456333.1993
Other Theft,2022,3,13,19,29,10XX W 15TH AVE,Fairview,490661.6896,5456122.0101
Other Theft,2022,7,27,11,0,10XX W 7TH AVE,Fairview,490747.0116,5456937.0494
Other Theft,2022,9,17,12,0,10XX W 7TH AVE,Fairview,490747.0116,5456937.0494
Other Theft,2022,9,4,8,0,10XX W BROADWAY AVE,Fairview,490669.2388,5456744.2745
Other Theft,2022,6,29,21,25,10XX W BROADWAY AVE,Fairview,490679.4542,5456753.16
Other Theft,2022,8,16,18,50,10XX W BROADWAY AVE,Fairview,490782.5954,5456750.5201
Other Theft,2022,2,23,22,40,11XX FORGE WALK,Fairview,490550.5552,5457181.256
Other Theft,2022,1,8,15,17,11XX LAMEYS MILL RD,Fairview,490594.8252,5457083.5366
Other Theft,2022,5,19,21,33,11XX W 12TH AVE,Fairview,490561.7719,5456441.7956
Other Theft,2022,2,24,13,30,11XX W 7TH AVE,Fairview,490613.7322,5456940.3917
Other Theft,2022,3,21,16,45,11XX W BROADWAY AVE,Fairview,490486.856,5456749.2271
Other Theft,2022,5,2,13,21,11XX W BROADWAY AVE,Fairview,490486.856,5456749.2271
Other Theft,2022,6,20,12,30,11XX W BROADWAY AVE,Fairview,490546.5113,5456756.7144
Other Theft,2022,8,25,20,30,12XX ISLAND PARK WALK,Fairview,490330.0255,5457227.7236
Other Theft,2022,9,17,17,0,12XX JOHNSTON ST,Fairview,490401.1874,5457438.9593
Other Theft,2022,2,15,5,50,12XX W 12TH AVE,Fairview,490274.4171,5456452.1616
Other Theft,2022,9,25,1,0,12XX W 15TH AVE,Fairview,490371.4951,5456138.2446
Other Theft,2022,4,28,21,20,12XX W 7TH AVE,Fairview,490403.8383,5456954.9588
Other Theft,2022,1,4,16,0,12XX W 8TH AVE,Fairview,490338.3246,5456863.2309
Other Theft,2022,3,22,15,0,12XX W 8TH AVE,Fairview,490424.4467,5456852.5342
Other Theft,2022,3,22,15,25,12XX W 8TH AVE,Fairview,490424.4467,5456852.5342
Other Theft,2022,10,20,9,30,12XX W BROADWAY AVE,Fairview,490299.3014,5456763.1533
Other Theft,2022,1,22,13,7,12XX W BROADWAY AVE,Fairview,490364.6186,5456761.5373
Other Theft,2022,6,23,15,28,12XX W BROADWAY AVE,Fairview,490387.9508,5456760.9595
Other Theft,2022,4,29,12,0,12XX W BROADWAY AVE,Fairview,490414.6899,5456751.1514
Other Theft,2022,8,30,12,15,13XX CARTWRIGHT ST,Fairview,490271.568,5457451.4066
Other Theft,2022,3,28,21,0,13XX CARTWRIGHT ST,Fairview,490272.1077,5457451.2753
Other Theft,2022,10,14,21,0,13XX CARTWRIGHT ST,Fairview,490294.4083,5457445.8615
Other Theft,2022,7,7,19,0,13XX FOUNTAIN WAY,Fairview,490177.9885,5457235.6923
Other Theft,2022,10,7,9,30,13XX W 10TH AVE,Fairview,490183.3575,5456658.7955
Other Theft,2022,2,21,2,0,13XX W 11TH AVE,Fairview,490233.489,5456544.6526
Other Theft,2022,4,22,23,30,13XX W 14TH AVE,Fairview,490102.3376,5456237.9073
Other Theft,2022,4,14,3,15,13XX W 15TH AVE,Fairview,490177.3236,5456141.3095
Other Theft,2022,10,14,22,0,13XX W 7TH AVE,Fairview,490237.0546,5456959.1451
Other Theft,2022,2,12,14,30,14XX ANDERSON ST,Fairview,490173.2374,5457687.3241
Other Theft,2022,7,29,13,0,14XX ANDERSON ST,Fairview,490173.4443,5457688.6179
Other Theft,2022,8,17,10,0,14XX ANDERSON ST,Fairview,490173.4443,5457688.6179
Other Theft,2022,10,9,13,30,14XX ANDERSON ST,Fairview,490173.4443,5457688.6179
Other Theft,2022,7,9,12,30,14XX ANDERSON ST,Fairview,490182.9059,5457689.8753
Other Theft,2022,3,3,11,45,14XX CARTWRIGHT ST,Fairview,490106.5517,5457539.9662
Other Theft,2022,5,11,12,0,14XX JOHNSTON ST,Fairview,490250.0735,5457600.5625
Other Theft,2022,2,27,0,0,14XX LAMEYS MILL RD,Fairview,490007.4357,5457361.3803
Other Theft,2022,3,25,17,43,14XX LAMEYS MILL RD,Fairview,490007.6948,5457360.3881
Other Theft,2022,6,6,7,14,14XX LAMEYS MILL RD,Fairview,490113.9073,5457232.0174
Other Theft,2022,8,22,10,30,14XX W 11TH AVE,Fairview,490081.7992,5456557.3074
Other Theft,2022,8,7,2,5,14XX W 13TH AVE,Fairview,490082.6798,5456339.9062
Other Theft,2022,6,10,19,7,14XX W 14TH AVE,Fairview,489960.666,5456242.3657
Other Theft,2022,4,8,0,0,14XX W 5TH AVE,Fairview,490038.877,5457122.804
Other Theft,2022,6,21,16,0,14XX W 6TH AVE,Fairview,489955.0133,5457059.8871
Other Theft,2022,2,14,21,0,14XX W 6TH AVE,Fairview,490011.9596,5457049.4044
Other Theft,2022,3,26,13,25,14XX W 8TH AVE,Fairview,489987.3332,5456872.0863
Other Theft,2022,4,14,15,15,14XX W 8TH AVE,Fairview,489987.3332,5456872.0863
Other Theft,2022,4,23,0,0,14XX W 8TH AVE,Fairview,489987.3332,5456872.0863
Other Theft,2022,8,4,10,45,14XX W 8TH AVE,Fairview,489987.3332,5456872.0863
Other Theft,2022,10,13,13,0,14XX W 8TH AVE,Fairview,489987.3332,5456872.0863
Other Theft,2022,8,14,11,30,14XX W 8TH AVE,Fairview,489989.124,5456862.8943
Other Theft,2022,9,18,11,45,15XX ANDERSON ST,Fairview,490091.6415,5457545.7236
Other Theft,2022,8,16,16,0,15XX JOHNSTON ST,Fairview,490195.5119,5457680.1938
Other Theft,2022,1,17,13,27,15XX W 10TH AVE,Fairview,489786.1906,5456669.9732
Other Theft,2022,5,21,13,16,15XX W 12TH AVE,Fairview,489758.8039,5456457.2602
Other Theft,2022,5,29,8,0,15XX W 1ST AVE,Fairview,489811.3325,5457645.5782
Other Theft,2022,1,13,18,0,15XX W 2ND AVE,Fairview,489830.8411,5457441.9111
Other Theft,2022,5,12,18,46,15XX W 7TH AVE,Fairview,489879.3967,5456968.2895
Other Theft,2022,3,15,8,46,15XX W BROADWAY AVE,Fairview,489778.0097,5456765.5473
Other Theft,2022,5,21,21,45,15XX W BROADWAY AVE,Fairview,489778.0097,5456765.5473
Other Theft,2022,4,13,0,0,15XX W BROADWAY AVE,Fairview,489848.1286,5456773.4852
Other Theft,2022,2,5,22,30,15XX W BROADWAY AVE,Fairview,489861.7292,5456764.1055
Other Theft,2022,9,12,12,30,15XX W BROADWAY AVE,Fairview,489913.4796,5456772.3596
Other Theft,2022,6,23,18,0,16XX DURANLEAU ST,Fairview,490105.4127,5457698.2852
Other Theft,2022,5,24,4,0,16XX DURANLEAU ST,Fairview,490106.4169,5457737.8729
Other Theft,2022,5,24,12,0,16XX DURANLEAU ST,Fairview,490106.4286,5457738.3313
Other Theft,2022,7,31,14,50,16XX DURANLEAU ST,Fairview,490107.21,5457769.1359
Other Theft,2022,8,17,13,0,16XX DURANLEAU ST,Fairview,490107.21,5457769.1359
Other Theft,2022,8,30,12,30,16XX DURANLEAU ST,Fairview,490107.21,5457769.1359
Other Theft,2022,9,29,12,43,16XX FORESHORE WALK,Fairview,490051.4954,5457661.3555
Other Theft,2022,8,14,11,30,16XX JOHNSTON ST,Fairview,490116.7943,5457761.7166
Other Theft,2022,1,27,12,30,16XX JOHNSTON ST,Fairview,490121.9191,5457755.4026
Other Theft,2022,8,25,19,20,16XX JOHNSTON ST,Fairview,490122.6096,5457769.056
Other Theft,2022,9,23,11,30,16XX JOHNSTON ST,Fairview,490122.6096,5457769.056
Other Theft,2022,7,4,13,41,16XX JOHNSTON ST,Fairview,490123.891,5457767.4784
Other Theft,2022,7,5,13,0,16XX JOHNSTON ST,Fairview,490123.891,5457767.4784
Other Theft,2022,7,6,9,30,16XX JOHNSTON ST,Fairview,490123.891,5457767.4784
Other Theft,2022,7,12,15,50,16XX JOHNSTON ST,Fairview,490123.891,5457767.4784
Other Theft,2022,7,31,11,45,16XX JOHNSTON ST,Fairview,490123.891,5457767.4784
Other Theft,2022,8,1,12,50,16XX JOHNSTON ST,Fairview,490123.891,5457767.4784
Other Theft,2022,8,2,13,0,16XX JOHNSTON ST,Fairview,490123.891,5457767.4784
Other Theft,2022,8,13,12,38,16XX JOHNSTON ST,Fairview,490123.891,5457767.4784
Other Theft,2022,8,24,12,58,16XX JOHNSTON ST,Fairview,490123.891,5457767.4784
Other Theft,2022,8,25,9,0,16XX JOHNSTON ST,Fairview,490123.891,5457767.4784
Other Theft,2022,8,30,12,30,16XX JOHNSTON ST,Fairview,490123.891,5457767.4784
Other Theft,2022,9,13,10,30,16XX JOHNSTON ST,Fairview,490123.891,5457767.4784
Other Theft,2022,9,25,13,30,16XX JOHNSTON ST,Fairview,490123.891,5457767.4784
Other Theft,2022,9,27,7,52,16XX JOHNSTON ST,Fairview,490123.891,5457767.4784
Other Theft,2022,9,29,9,30,16XX JOHNSTON ST,Fairview,490123.891,5457767.4784
Other Theft,2022,9,30,12,40,16XX JOHNSTON ST,Fairview,490123.891,5457767.4784
Other Theft,2022,10,2,12,0,16XX JOHNSTON ST,Fairview,490123.891,5457767.4784
Other Theft,2022,10,8,12,36,16XX JOHNSTON ST,Fairview,490123.891,5457767.4784
Other Theft,2022,10,23,10,15,16XX JOHNSTON ST,Fairview,490123.891,5457767.4784
Other Theft,2022,1,14,13,0,16XX JOHNSTON ST,Fairview,490124.9546,5457766.1695
Other Theft,2022,3,9,14,30,16XX JOHNSTON ST,Fairview,490124.9546,5457766.1695
Other Theft,2022,3,10,11,55,16XX JOHNSTON ST,Fairview,490124.9546,5457766.1695
